Name of Facebook Group,Group URL,Number of followers (nearest 1000)
The Brown / McKinnon Family Tree Group Page.,"http://www.facebook.com/groups/432339206809475
",0.0
BRUNO FAMILY-TREE,"http://www.facebook.com/groups/149415661760335
",0.0
"Genealogy of Barfield, Boone, Bryan, Morgan, and Sapp","http://www.facebook.com/groups/2184265081646020
",0.0
"GREAT AMERICAN PIONEERS  Descendants of the Bryan(t), Boone and Bush Family","http://www.facebook.com/groups/1162410080448712
",0.0
Descendants of Ralph and Rose Bryant,"http://www.facebook.com/groups/217417354959233
",0.0
Tyrrell County HILL and BRYANT Descendants,"http://www.facebook.com/groups/1774675069213065
",0.0
Hunter/Bryant Family Tree,"http://www.facebook.com/groups/199714346727076
",0.0
"Buchanan Genealogy (Panama, Jamaica & Scotland)","http://www.facebook.com/groups/331725886921608
",0.0
BUELL Genealogy,"http://www.facebook.com/groups/513788585458815
",0.0
BAUSCH/BUELOW Family Genealogy,"http://www.facebook.com/groups/BauschBuelowfamilygenealogy
",0.0
The Barra Family Tree Page,"http://www.facebook.com/groups/457477214324569
",0.0
The Bunting Society,"http://www.facebook.com/groups/259794751352054
",0.0
Burchat is simply the best last name!,"http://www.facebook.com/groups/2361407650
",0.0
Burleson Family,"http://www.facebook.com/groups/2213487693
",0.0
Alfred and Margaret Burns Descendants,"http://www.facebook.com/groups/1201266320081127
",0.0
"""familyTree""","http://www.facebook.com/groups/424975830896390
",0.0
Burns Family Tree,"http://www.facebook.com/groups/BurnsFamilyTree
",0.0
BURRINGTON FAMILY GENEALOGY,"http://www.facebook.com/groups/161918277203347
",0.0
Bryan DNA Gedmatch.com Kit Comparisons,"http://www.facebook.com/groups/1598784717013800
",0.0
Bryan DNA Gedmatch.com Kit Comparisons,"http://www.facebook.com/groups/1598784717013800
",0.0
The Family Busch,"http://www.facebook.com/groups/1485017465159366
",0.0
Busch Family,"http://www.facebook.com/groups/156633797842160
",0.0
"DeBosch, De Busch, Busch, One Family","http://www.facebook.com/groups/1098050516924924
",0.0
"GREAT AMERICAN PIONEERS  Descendants of the Bryan(t), Boone and Bush Family","http://www.facebook.com/groups/1162410080448712
",0.0
If your ancestors surname is BUSH & are from BRISTOL- We are ALL  related!,"http://www.facebook.com/groups/164777296878837
",0.0
Family of Clarence and Helen Busch,"http://www.facebook.com/groups/1998635940355302
",0.0
Bush Family Society - Jerrawa,"http://www.facebook.com/groups/bushfamilysociety
",0.0
The Bush/Busch family Page,"http://www.facebook.com/groups/1542657192671133
",0.0
Family Tree (Fain/Bush/Helms/Mitchell/Patterson),"http://www.facebook.com/groups/164407570334554
",0.0
BUSHNELL Genealogy,"http://www.facebook.com/groups/531760303655763
",0.0
The Butler Society,"http://www.facebook.com/groups/TheButlerSociety
",2300.0
Butler great-grandchildren ,"http://www.facebook.com/groups/10377942831
",0.0
Butterworth/Clack Clan,"http://www.facebook.com/groups/485748108135913
",0.0
Buxton Family,"http://www.facebook.com/groups/171392236259029
",0.0
Descendants of Old Nathan Byars,"http://www.facebook.com/groups/228295447221060
",0.0
The Bylander Family Genealogy,"http://www.facebook.com/groups/431564003521424
",0.0
Beyeler Genealogy,"http://www.facebook.com/groups/309515932550167
",0.0
The Cadiz Family Genealogy Project,"http://www.facebook.com/groups/138341796231601
",1100.0
Cain/Caine Family Tree & DNA Project,"http://www.facebook.com/groups/CaineFamilyTreeandDNAProject/
",0.0
Caissie Family of Acadia History & Genealogy,"http://www.facebook.com/groups/caissie
",1100.0
Califf/Calef Family Facebook Site,"http://www.facebook.com/groups/53860316631
",0.0
Califf/Calef Family Facebook Site,"http://www.facebook.com/groups/53860316631
",0.0
I'm a Callan,"http://www.facebook.com/groups/1443384435874100
",0.0
Descendants of John Callarman 1:1,"http://www.facebook.com/groups/127575434792
",0.0
Callaway Kin,"http://www.facebook.com/groups/11525706405
",0.0
Calvelli In The World,"http://www.facebook.com/groups/61035305326
",0.0
Calzonetti Family - Genealogic Tree,"http://www.facebook.com/groups/224640811052096
",0.0
Campbell & Zlomke Genealogy,"http://www.facebook.com/groups/174157285973811
",0.0
Campbell Clan of Jamaica West Indies,"http://www.facebook.com/groups/887226094620788
",0.0
The Clan Campbell Society,"http://www.facebook.com/groups/CCSNA
",11400.0
The Campbell Family Genealogy,"http://www.facebook.com/groups/37518636351
",2900.0
ROBERT MONTGOMERY CAMPBELL FAMILY,"http://www.facebook.com/groups/rmcampbell
",0.0
"Williamson, Mingoes, Campbell, Balfour, Graham, Walters (St. Ann)","http://www.facebook.com/groups/williamsonandbeyond
",0.0
Campbells Corner,"http://www.facebook.com/groups/395591520566429
",0.0
Canter & Assoc. families History Group,"http://www.facebook.com/groups/348188201936555
",0.0
"Maples, Ownby and Cantrell Family Historical Research Genealogy","http://www.facebook.com/groups/MaplesFamilies
",0.0
"Richard Cantril of Derbyshire, England","http://www.facebook.com/groups/774957829232054
",0.0
Capener Family Tree,"http://www.facebook.com/groups/217863590436
",0.0
Carbee FAMILY,"http://www.facebook.com/groups/257653284252319
",0.0
"Family History of Breen, Carey. Lynch,, Kehoe, Jennings","http://www.facebook.com/groups/LINEHAN
",0.0
"Carpenter Family Of Winn Parish,  Louisiana","http://www.facebook.com/groups/calvincarpenters
",0.0
CARPENTER Genealogy of New England,"http://www.facebook.com/groups/180105292324083
",0.0
Carr Family DNA Genealogy Project,"http://www.facebook.com/groups/57037961603
",0.0
"Higgins, Saxby, Woollett and Carr Family History.","http://www.facebook.com/groups/631725330193556
",0.0
Langley Family -- Descendants of William Langley and Nancy Carrier,"http://www.facebook.com/groups/349327048422735
",0.0
Descendants of Martha Ingalls Allen Carrier and Thomas Carrier,"http://www.facebook.com/groups/DescendantsofMarthaCarrier
",0.0
The Carter Genealogy,"http://www.facebook.com/groups/477476942280387
",0.0
Carter Cousins and Kin,"http://www.facebook.com/groups/566794053455697
",1000.0
"Hoosieroons: Genealogy of Rooney, Carter, Gilmore, Bott & related families","http://www.facebook.com/groups/Hoosieroonsite
",0.0
The March-Carter descendants,"http://www.facebook.com/groups/1296269833771637
",0.0
Cartin/Vick Family Genealogy,"http://www.facebook.com/groups/110605693072412
",0.0
Carwile Genealogy,"http://www.facebook.com/groups/204502608689
",0.0
William Frederick Case Family Genealogy,"http://www.facebook.com/groups/casegen
",0.0
Caissie Family of Acadia History & Genealogy,"http://www.facebook.com/groups/caissie
",1100.0
Descendants of Joseph Castille,"http://www.facebook.com/groups/descendants.of.joseph.castille
",0.0
"Catlett Family - Genealogy Research (WV, MD, N. VA)","http://www.facebook.com/groups/483752448360278
",0.0
Descendents of Col. John Catlett of Virginia,"http://www.facebook.com/groups/1404233769884252
",0.0
Causley Family,"http://www.facebook.com/groups/2309123282
",0.0
The Kavenagh and Kavanagh and Cavanagh and Cavanaugh etc group,"http://www.facebook.com/groups/2211261907
",1900.0
The Casazza Family Genealogy Project,"http://www.facebook.com/groups/408016553172188
",0.0
Cassara Family Surname / La Famiglia Cassarà,"http://www.facebook.com/groups/cassara
",0.0
Cavanaugh Genealogy John Christopher Cavanaugh,"http://www.facebook.com/groups/114809784002
",0.0
Caver's Genealogical Gazette of Alabama,"http://www.facebook.com/groups/696104997183220
",0.0
Celotto Family Genealogy,"http://www.facebook.com/groups/1148924841796854
",0.0
Friends of Chamberlain Genealogy,"http://www.facebook.com/groups/125596231687
",0.0
Chamberlain Genealogy,"http://www.facebook.com/groups/578008198904357
",0.0
Chamberlain Family Tree (& branches),"http://www.facebook.com/groups/255052198017599
",0.0
The Chandler Family Association (CFA) Facebook Group,"http://www.facebook.com/groups/ChandlerFamilyAssociation
",1700.0
Channer family reunion,"http://www.facebook.com/groups/321515237903928
",0.0
CHAPIN Genealogy,"http://www.facebook.com/groups/2375238380
",0.0
Chapman Family Association CFA,"http://www.facebook.com/groups/211432662225439
",0.0
"Chardron, Cherdron, Shedron, Shetron, Shetrone Family History","http://www.facebook.com/groups/cherdron
",0.0
Descendants of Aquila & Thomas Chase,"http://www.facebook.com/groups/ChaseDescendants
",1000.0
Descendants of William Chase of Yarmouth MA,"http://www.facebook.com/groups/WilliamChaseDescendants
",0.0
Clan Chattan,"http://www.facebook.com/groups/10642366804
",2400.0
Childers-Childress Family Association,"http://www.facebook.com/groups/childers.childress.family
",0.0
Chilson Cousins Geneaology,"http://www.facebook.com/groups/202162829820061
",0.0
The Family of Lauren McDougall As Extended As It May Be,"http://www.facebook.com/groups/2544841530
",0.0
Chodosch families from Miadel,"http://www.facebook.com/groups/Chodosh
",0.0
Christmas Family History Research,"http://www.facebook.com/groups/christmasfamillyhistoryresearch
",0.0
Surname Chua,"http://www.facebook.com/groups/246860485347209
",1300.0
the cilley history page about family,"http://www.facebook.com/groups/312472415542120
",0.0
Butterworth/Clack Clan,"http://www.facebook.com/groups/485748108135913
",0.0
CLAIBORNE FAMILY,"http://www.facebook.com/groups/CLAIBORNEFAMILY
",0.0
Claiborne Family,"http://www.facebook.com/groups/259136587448254
",0.0
Claiborne family,"http://www.facebook.com/groups/759105767437753
",0.0
Clark Family Genealogy,"http://www.facebook.com/groups/176257362562566
",0.0
Clark Family Genealogy,"http://www.facebook.com/groups/456120251074639
",0.0
The Clark Family Genealogy,"http://www.facebook.com/groups/THECLARKFAMILYGENEALOGY
",0.0
"Descendants of the Clarkes of Portumna, Galway","http://www.facebook.com/groups/1456026597845733
",0.0
Clark/e and branches Genealogy,"http://www.facebook.com/groups/170905079631407
",0.0
CLARK Genealogy of New England,"http://www.facebook.com/groups/1692640757626127
",0.0
Benjamin Franklin Clark family genealogy,"http://www.facebook.com/groups/181623705208809
",0.0
Moses Clawson Family Organization,"http://www.facebook.com/groups/8838273788
",0.0
The Captivating Clay Family History,"http://www.facebook.com/groups/callingallclays
",0.0
Clayton Family History and Genealogy,"http://www.facebook.com/groups/1527316177579858
",0.0
Clemons & Branches of Breathitt County Kentucky,"http://www.facebook.com/groups/272493542823894
",0.0
CLINE FAMILY CONNECTIONS,"http://www.facebook.com/groups/308078985958578
",1700.0
MOUNTS-Wilson Family Genealogy,"http://www.facebook.com/groups/511389075583297
",0.0
Cobb-Smithhart Family Genealogy,"http://www.facebook.com/groups/145230282218212
",0.0
Hey Codner..Are we related?,"http://www.facebook.com/groups/72507619189
",0.0
Cogan Esser Family Genealogy,"http://www.facebook.com/groups/CoganEsserfamilies
",0.0
Descendants of Claude Thomas Pierre Métoyer & Marie Therese Coincoin,"http://www.facebook.com/groups/MetoyerCoincoin
",3100.0
Colby Family Association,"http://www.facebook.com/groups/63295837765
",0.0
Colby Family Association,"http://www.facebook.com/groups/63295837765
",0.0
"HOUSE OF COLLIE: (FAMILY TREE) HARDHILL ACKLINS, BAHAMAS","http://www.facebook.com/groups/houseofcollie
",1300.0
Descendants of Robert WILSON & Mary Collins CURRANS,"http://www.facebook.com/groups/DescendantsofRobertWILSONMarycollinsCURRANS
",0.0
Descendants of James and Margaret Collins,"http://www.facebook.com/groups/874000979358279
",0.0
Family 家人 History-Sharin' da Folklore; Comisariado artistico,"http://www.facebook.com/groups/353877138043534
",0.0
"Clan Comyn (Cumings, Cummings, Cummins, etc.)","http://www.facebook.com/groups/13111227001
",1100.0
Concon DNA Surname Project,"http://www.facebook.com/groups/387655534649617
",0.0
"Condran, Condren, Condrin, Condron One-Name Study","http://www.facebook.com/groups/95647766617
",0.0
Conn Genealogy of Pittsburgh Area,"http://www.facebook.com/groups/182010568529447
",0.0
Connor/O'Connor Family and Genealogy (Jamaica),"http://www.facebook.com/groups/437106276332552
",0.0
Conway/ Paul: Family History,"http://www.facebook.com/groups/637848112900831
",0.0
Francis Cooke Society,"http://www.facebook.com/groups/196584422381
",1300.0
Descendants of Stephen Cooke (1797-1868) & Julia Glendon Cooke (c1799-1892),"http://www.facebook.com/groups/63949113932
",0.0
The Worldwide Cooley Y-DNA Project,"http://www.facebook.com/groups/cooley.dna
",0.0
"Children, grandchildren and great-grandchildren of Edna and Clarance Coons","http://www.facebook.com/groups/127905370582286
",0.0
Cooper Family Genealogy,"http://www.facebook.com/groups/226898964085708
",0.0
Corder Genealogy,"http://www.facebook.com/groups/105472036180450
",0.0
Cortum--Archer--Cornell--Morrow Genealogy Group,"http://www.facebook.com/groups/1826149544325541
",0.0
Descendants of Benjamin & Phillis Corp & connected families (UK),"http://www.facebook.com/groups/259972877900688
",0.0
The World of Corrigan,"http://www.facebook.com/groups/2201452859
",0.0
CORSIGLIA THE  FAMILY,"http://www.facebook.com/groups/24109374241
",0.0
Cortum--Archer--Cornell--Morrow Genealogy Group,"http://www.facebook.com/groups/1826149544325541
",0.0
"Nareau, Amyot, Cota, Larock,  Martin, Berrian, Milliken, Adams descendants","http://www.facebook.com/groups/346161822180732
",0.0
The Coulstock family tree,"http://www.facebook.com/groups/1575947156007639
",0.0
Courtney DNA Project,"http://www.facebook.com/groups/CourtneyDNAProject
",0.0
I'm a Courtney,"http://www.facebook.com/groups/imacourtney
",1600.0
The Family of Lauren McDougall As Extended As It May Be,"http://www.facebook.com/groups/2544841530
",0.0
Team Coutu Genealogy,"http://www.facebook.com/groups/coutufamilytree
",0.0
Couvillion Family Tree Project,"http://www.facebook.com/groups/158314751023375
",0.0
COVER Jamaican Family Genealogy,"http://www.facebook.com/groups/990872474260495
",0.0
Covert Descendants,"http://www.facebook.com/groups/1681620515390270
",0.0
Covington Family - Tasmania and beyond,"http://www.facebook.com/groups/144631118933657
",0.0
Descendants of Degory Priest,"http://www.facebook.com/groups/530654830280911
",0.0
"The Descendants of John Edwards & Ruth Crabtree of Yancey County, NC","http://www.facebook.com/groups/849721585225954
",0.0
Craighead Families from Union Parish Louisiana,"http://www.facebook.com/groups/124301910917741
",0.0
Craighead Family,"http://www.facebook.com/groups/196385753718201
",0.0
Crain/Crane DNA Project,"http://www.facebook.com/groups/135333487127861
",0.0
Cramp Family History Research,"http://www.facebook.com/groups/134548466587640
",0.0
Crain/Crane DNA Project,"http://www.facebook.com/groups/135333487127861
",0.0
Cranhams Unite!,"http://www.facebook.com/groups/2477106376
",0.0
Clan Crawford Association Ancestry & DNA research forum,"http://www.facebook.com/groups/708463899258022
",0.0
Clan Crawford,"http://www.facebook.com/groups/2208936109
",2800.0
The Descendants of John Morgan Crawford and Amelia Martha Richards,"http://www.facebook.com/groups/114688828541920
",0.0
Ecker/Moore/Crawford Genealogy,"http://www.facebook.com/groups/230604143791655
",0.0
"Crawford, Hall, and Autry Family Tree Genealogy","http://www.facebook.com/groups/237865749644370
",0.0
Crawford Genealogy,"http://www.facebook.com/groups/RCrawford
",0.0
Craxfords,"http://www.facebook.com/groups/47812717732
",0.0
Cretney Family Tree & DNA Project,"http://www.facebook.com/groups/CretneyFamilyTreeAndDNAProject
",0.0
CRAWFORD FAMILY GENEALOGY-,"http://www.facebook.com/groups/crawfordgen
",0.0
Crews genealogy group,"http://www.facebook.com/groups/crewscousins
",0.0
